Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
3394.2880859375,2.6492996215820312,2.76338529586792,2024-11-04T17:45:55.091461
3394.2958984375,2.6626758575439453,2.761768341064453,2024-11-04T17:45:55.097462
3394.303955078125,2.6598827838897705,2.7597463130950928,2024-11-04T17:45:55.098461
3394.31201171875,2.659323215484619,2.760234832763672,2024-11-04T17:45:55.100464
3394.31982421875,2.6489319801330566,2.769956111907959,2024-11-04T17:45:55.101461
3394.327880859375,2.6413207054138184,2.7744803428649902,2024-11-04T17:45:55.113461
3394.3359375,2.628080368041992,2.783604145050049,2024-11-04T17:45:55.118460
3394.343994140625,2.614466905593872,2.775881052017212,2024-11-04T17:45:55.126466
3394.35205078125,2.614013910293579,2.7708380222320557,2024-11-04T17:45:55.139459
3394.360107421875,2.6159210205078125,2.7651021480560303,2024-11-04T17:45:55.141462
3394.367919921875,2.6152548789978027,2.7722790241241455,2024-11-04T17:45:55.156467
3394.3759765625,2.6187427043914795,2.78767466545105,2024-11-04T17:45:55.164461
3394.384033203125,2.626342535018921,2.7972002029418945,2024-11-04T17:45:55.186994
3394.39208984375,2.6315672397613525,2.782442808151245,2024-11-04T17:45:55.190997
3394.39990234375,2.642357349395752,2.7987313270568848,2024-11-04T17:45:55.192006
3394.407958984375,2.6463236808776855,2.797367572784424,2024-11-04T17:45:55.192995
3394.416015625,2.641129970550537,2.7706351280212402,2024-11-04T17:45:55.203993
3394.424072265625,2.6388537883758545,2.7700576782226562,2024-11-04T17:45:55.205996
3394.431884765625,2.6291964054107666,2.7698464393615723,2024-11-04T17:45:55.213997
3394.43994140625,2.616377830505371,2.7601356506347656,2024-11-04T17:45:55.229996
3394.447998046875,2.612949848175049,2.7512803077697754,2024-11-04T17:45:55.231001
3394.4560546875,2.611701250076294,2.7435061931610107,2024-11-04T17:45:55.245993
3394.4638671875,2.612372636795044,2.74491810798645,2024-11-04T17:45:55.254992
3394.471923828125,2.614851474761963,2.74877667427063,2024-11-04T17:45:55.256992
3394.47998046875,2.6178414821624756,2.7488532066345215,2024-11-04T17:45:55.271005
3394.488037109375,2.626065731048584,2.7498579025268555,2024-11-04T17:45:55.273002
3394.495849609375,2.6462368965148926,2.7468223571777344,2024-11-04T17:45:55.278003
3394.50390625,2.655592203140259,2.7452335357666016,2024-11-04T17:45:55.293529
3394.511962890625,2.6613874435424805,2.7500739097595215,2024-11-04T17:45:55.294531
3394.52001953125,2.685332775115967,2.7361207008361816,2024-11-04T17:45:55.309527
3394.528076171875,2.7104594707489014,2.736781120300293,2024-11-04T17:45:55.316526
3394.535888671875,2.7230210304260254,2.7369158267974854,2024-11-04T17:45:55.319529
3394.5439453125,2.732144832611084,2.7309272289276123,2024-11-04T17:45:55.334525
3394.552001953125,2.730180263519287,2.7303426265716553,2024-11-04T17:45:55.337528
3394.56005859375,2.7300729751586914,2.73264217376709,2024-11-04T17:45:55.341527
3394.56787109375,2.743316173553467,2.738175630569458,2024-11-04T17:45:55.358529
3394.575927734375,2.7538206577301025,2.7499327659606934,2024-11-04T17:45:55.359531
3394.583984375,2.7753164768218994,2.746680498123169,2024-11-04T17:45:55.372538
3394.592041015625,2.7850120067596436,2.7437493801116943,2024-11-04T17:45:55.381534
3394.599853515625,2.7898755073547363,2.752744197845459,2024-11-04T17:45:55.384044
3394.60791015625,2.7899913787841797,2.760636329650879,2024-11-04T17:45:55.399054
3394.615966796875,2.7941675186157227,2.767632007598877,2024-11-04T17:45:55.400052
3394.6240234375,2.797393798828125,2.7726385593414307,2024-11-04T17:45:55.406053
3394.632080078125,2.805007219314575,2.7777974605560303,2024-11-04T17:45:55.425057
3394.639892578125,2.8021011352539062,2.787344455718994,2024-11-04T17:45:55.426056
3394.64794921875,2.8013722896575928,2.769902467727661,2024-11-04T17:45:55.432054
3394.656005859375,2.8019208908081055,2.7675914764404297,2024-11-04T17:45:55.443055
3394.6640625,2.806939125061035,2.7825281620025635,2024-11-04T17:45:55.450053
3394.671875,2.8009228706359863,2.7939116954803467,2024-11-04T17:45:55.454052
3394.679931640625,2.805727243423462,2.810117721557617,2024-11-04T17:45:55.468052
3394.68798828125,2.805612087249756,2.8081777095794678,2024-11-04T17:45:55.470068
3394.696044921875,2.8125038146972656,2.7645888328552246,2024-11-04T17:45:55.487597
3394.7041015625,2.813023805618286,2.747997999191284,2024-11-04T17:45:55.489583
3394.7119140625,2.813140630722046,2.7507283687591553,2024-11-04T17:45:55.507591
3394.719970703125,2.817213535308838,2.7558770179748535,2024-11-04T17:45:55.517577
3394.72802734375,2.811633586883545,2.7575693130493164,2024-11-04T17:45:55.519578
3394.73583984375,2.805631399154663,2.763953447341919,2024-11-04T17:45:55.519578
3394.743896484375,2.8011269569396973,2.772094488143921,2024-11-04T17:45:55.532575
3394.751953125,2.798957586288452,2.781841993331909,2024-11-04T17:45:55.533575
3394.760009765625,2.8027660846710205,2.780132293701172,2024-11-04T17:45:55.542580
3394.76806640625,2.7983009815216064,2.7835333347320557,2024-11-04T17:45:55.556578
3394.77587890625,2.7980289459228516,2.7950596809387207,2024-11-04T17:45:55.557579
3394.783935546875,2.7951080799102783,2.800722122192383,2024-11-04T17:45:55.568579
3394.7919921875,2.802607774734497,2.8127963542938232,2024-11-04T17:45:55.577590
3394.800048828125,2.806926727294922,2.8182482719421387,2024-11-04T17:45:55.582586
3394.807861328125,2.80686616897583,2.820775032043457,2024-11-04T17:45:55.598110
3394.81591796875,2.818711996078491,2.8206725120544434,2024-11-04T17:45:55.600112
3394.823974609375,2.823747158050537,2.8226020336151123,2024-11-04T17:45:55.607144
3394.83203125,2.830129623413086,2.846003770828247,2024-11-04T17:45:55.615106
3394.83984375,2.821460247039795,2.840559482574463,2024-11-04T17:45:55.631109
3394.847900390625,2.8160758018493652,2.826650381088257,2024-11-04T17:45:55.632108
3394.85595703125,2.8108785152435303,2.8200442790985107,2024-11-04T17:45:55.646110
3394.864013671875,2.8196635246276855,2.8245365619659424,2024-11-04T17:45:55.648107
3394.8720703125,2.8268749713897705,2.8393306732177734,2024-11-04T17:45:55.655115
3394.8798828125,2.8309340476989746,2.852452516555786,2024-11-04T17:45:55.675121
3394.887939453125,2.840891122817993,2.8629231452941895,2024-11-04T17:45:55.676113
3394.89599609375,2.8487136363983154,2.8655200004577637,2024-11-04T17:45:55.678115
3394.904052734375,2.8559446334838867,2.8637325763702393,2024-11-04T17:45:55.697428
3394.912109375,2.8653314113616943,2.8653876781463623,2024-11-04T17:45:55.699429
3394.919921875,2.8706161975860596,2.8633291721343994,2024-11-04T17:45:55.702432
3394.927978515625,2.8706727027893066,2.8576018810272217,2024-11-04T17:45:55.717427
3394.93603515625,2.875657558441162,2.845903158187866,2024-11-04T17:45:55.718430
3394.94384765625,2.8785243034362793,2.8359484672546387,2024-11-04T17:45:55.725428
3394.951904296875,2.8815317153930664,2.837944746017456,2024-11-04T17:45:55.741434
3394.9599609375,2.8883469104766846,2.837805986404419,2024-11-04T17:45:55.742434
3394.968017578125,2.8853988647460938,2.842349052429199,2024-11-04T17:45:55.756430
3394.97607421875,2.8785855770111084,2.8605520725250244,2024-11-04T17:45:55.760440
3394.98388671875,2.863962411880493,2.8583714962005615,2024-11-04T17:45:55.771448
3394.991943359375,2.868496894836426,2.8546900749206543,2024-11-04T17:45:55.785963
3395.0,2.866345167160034,2.856614828109741,2024-11-04T17:45:55.789961
3395.008056640625,2.862736940383911,2.854940891265869,2024-11-04T17:45:55.790963
3395.015869140625,2.8597402572631836,2.847705364227295,2024-11-04T17:45:55.804962
3395.02392578125,2.855233907699585,2.8409934043884277,2024-11-04T17:45:55.805965
3395.031982421875,2.8590664863586426,2.8311874866485596,2024-11-04T17:45:55.823967
3395.0400390625,2.8614277839660645,2.8203489780426025,2024-11-04T17:45:55.826971
3395.0478515625,2.8598389625549316,2.809243679046631,2024-11-04T17:45:55.838962
3395.055908203125,2.868015766143799,2.7955076694488525,2024-11-04T17:45:55.846962
3395.06396484375,2.8665215969085693,2.78163480758667,2024-11-04T17:45:55.849960
3395.072021484375,2.861229181289673,2.761556386947632,2024-11-04T17:45:55.853963
3395.080078125,2.8651576042175293,2.748994827270508,2024-11-04T17:45:55.867961
3395.088134765625,2.8596396446228027,2.7418670654296875,2024-11-04T17:45:55.869973
3395.095947265625,2.8515684604644775,2.7356693744659424,2024-11-04T17:45:55.886481
3395.10400390625,2.8448140621185303,2.7278709411621094,2024-11-04T17:45:55.889489
3395.112060546875,2.829632520675659,2.719547986984253,2024-11-04T17:45:55.896484
3395.119873046875,2.82089900970459,2.713933229446411,2024-11-04T17:45:55.905484
3395.1279296875,2.826756715774536,2.7087810039520264,2024-11-04T17:45:55.915482
3395.135986328125,2.8186488151550293,2.7005255222320557,2024-11-04T17:45:55.917484
3395.14404296875,2.8082878589630127,2.698005199432373,2024-11-04T17:45:55.929486
3395.15185546875,2.7949564456939697,2.7000792026519775,2024-11-04T17:45:55.934482
3395.159912109375,2.7831504344940186,2.6979997158050537,2024-11-04T17:45:55.950481
3395.16796875,2.7724432945251465,2.707503318786621,2024-11-04T17:45:55.953482
3395.176025390625,2.7653565406799316,2.706054925918579,2024-11-04T17:45:55.958482
3395.18408203125,2.755782127380371,2.7028157711029053,2024-11-04T17:45:55.968480
3395.192138671875,2.7551300525665283,2.6978657245635986,2024-11-04T17:45:55.977487
3395.199951171875,2.751997709274292,2.6921586990356445,2024-11-04T17:45:55.982489
3395.2080078125,2.7387492656707764,2.6789605617523193,2024-11-04T17:45:56.001005
3395.216064453125,2.7267823219299316,2.6688435077667236,2024-11-04T17:45:56.002006
3395.223876953125,2.7130956649780273,2.659276008605957,2024-11-04T17:45:56.013004
3395.23193359375,2.7160897254943848,2.654053211212158,2024-11-04T17:45:56.020020
3395.239990234375,2.724848747253418,2.6545305252075195,2024-11-04T17:45:56.022007
3395.248046875,2.732837677001953,2.6543803215026855,2024-11-04T17:45:56.030008
3395.255859375,2.7303311824798584,2.652236223220825,2024-11-04T17:45:56.045006
3395.263916015625,2.727623224258423,2.6500627994537354,2024-11-04T17:45:56.046006
3395.27197265625,2.7255043983459473,2.646484851837158,2024-11-04T17:45:56.064003
3395.280029296875,2.7053158283233643,2.6427927017211914,2024-11-04T17:45:56.067005
3395.2880859375,2.7101573944091797,2.6451058387756348,2024-11-04T17:45:56.077014
3395.2958984375,2.690011978149414,2.644120454788208,2024-11-04T17:45:56.083016
3395.303955078125,2.6693882942199707,2.64481520652771,2024-11-04T17:45:56.087537
3395.31201171875,2.6581671237945557,2.648024320602417,2024-11-04T17:45:56.094542
